type;skz;desc;coords;street;zip;city;keeper;classes;pupils;male;female;lt_type;lt_skz;lt_desc;lt_ipub_desc;lt_street;lt_zip;lt_city;count
VS;103171;Volksschule;1827370.72,6078951.6;Schulplatz 3;7035;Steinbrunn;öffentl.;12;168;87;81;NMSH;323012;Mittelschule;Neue Mittelschule an Hauptschulen;Hauptstraße 1;2490;Ebenfurth;0
VS;103171;Volksschule;1827370.72,6078951.6;Schulplatz 3;7035;Steinbrunn;öffentl.;12;168;87;81;NMSH;304012;Sportmittelschule;Neue Mittelschule an Hauptschulen;Primelgasse 12;2700;Wiener Neustadt;0
VS;103171;Volksschule;1827370.72,6078951.6;Schulplatz 3;7035;Steinbrunn;öffentl.;12;168;87;81;NMSH;103012;Mittelschule;Sonderschulen;Hauptstraße 32;2491;Neufeld an der Leitha;0
VS;103171;Volksschule;1827370.72,6078951.6;Schulplatz 3;7035;Steinbrunn;öffentl.;12;168;87;81;NMSH;106022;Mittelschule;Neue Mittelschule an Hauptschulen;Kirchplatz 1;7201;Neudörfl;0
VS;103181;Volksschule;1842132.06,6091142.28;Hofstatt 2;2443;Stotzing;öffentl.;2;43;29;14;AHS;101016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Kurzwiese;7000;Eisenstadt;0
VS;103181;Volksschule;1842132.06,6091142.28;Hofstatt 2;2443;Stotzing;öffentl.;2;43;29;14;NMSH;101012;Mittelschule;Neue Mittelschule an Hauptschulen;Rosental;7001;Eisenstadt;0
VS;103181;Volksschule;1842132.06,6091142.28;Hofstatt 2;2443;Stotzing;öffentl.;2;43;29;14;NMSH;101022;Private römisch-katholische Mittelschule des Vereins der Schulen der Schwestern vom Göttlichen Erlöser;Neue Mittelschule an Hauptschulen;Oberberg, Kalvarienbergplatz 8;7000;Eisenstadt;0
VS;103181;Volksschule;1842132.06,6091142.28;Hofstatt 2;2443;Stotzing;öffentl.;2;43;29;14;NMSH;307052;Mittelschule;Neue Mittelschule an Hauptschulen;Fleischgasse 3;2452;Mannersdorf am Leithagebirge;0
VS;103191;Volksschule;1843179.23,6076015.89;DDr. Stefan Laszlo-Platz 2;7061;Trausdorf an der Wulka;öffentl.;6;74;47;27;NMSH;103032;Mittelschule;Neue Mittelschule an Hauptschulen;Haydnplatz 2;7011;Siegendorf;8
VS;103191;Volksschule;1843179.23,6076015.89;DDr. Stefan Laszlo-Platz 2;7061;Trausdorf an der Wulka;öffentl.;6;74;47;27;AHS;101016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Kurzwiese;7000;Eisenstadt;0
VS;103191;Volksschule;1843179.23,6076015.89;DDr. Stefan Laszlo-Platz 2;7061;Trausdorf an der Wulka;öffentl.;6;74;47;27;SS;101013;Allgemeine Sonderschule;Neue Mittelschule an Hauptschulen;Neusiedler Straße 58 A;7000;Eisenstadt;0
VS;103191;Volksschule;1843179.23,6076015.89;DDr. Stefan Laszlo-Platz 2;7061;Trausdorf an der Wulka;öffentl.;6;74;47;27;NMSH;101022;Private römisch-katholische Mittelschule des Vereins der Schulen der Schwestern vom Göttlichen Erlöser;Neue Mittelschule an Hauptschulen;Oberberg, Kalvarienbergplatz 8;7000;Eisenstadt;0
VS;103191;Volksschule;1843179.23,6076015.89;DDr. Stefan Laszlo-Platz 2;7061;Trausdorf an der Wulka;öffentl.;6;74;47;27;AHS;101036;Gymnasium der Diözese Eisenstadt;AHS-Unterstufe;Wolfgarten;7001;Eisenstadt;0
VS;103201;Volksschule;1829127.98,6093343.2;Hauptstraße 12;2485;Wimpassing an der Leitha;öffentl.;5;97;53;44;NMSH;101022;Private römisch-katholische Mittelschule des Vereins der Schulen der Schwestern vom Göttlichen Erlöser;Neue Mittelschule an Hauptschulen;Oberberg, Kalvarienbergplatz 8;7000;Eisenstadt;0
VS;103201;Volksschule;1829127.98,6093343.2;Hauptstraße 12;2485;Wimpassing an der Leitha;öffentl.;5;97;53;44;AHS;101036;Gymnasium der Diözese Eisenstadt;AHS-Unterstufe;Wolfgarten;7001;Eisenstadt;0
VS;103201;Volksschule;1829127.98,6093343.2;Hauptstraße 12;2485;Wimpassing an der Leitha;öffentl.;5;97;53;44;NMSH;101012;Mittelschule;Neue Mittelschule an Hauptschulen;Rosental;7001;Eisenstadt;0
VS;103201;Volksschule;1829127.98,6093343.2;Hauptstraße 12;2485;Wimpassing an der Leitha;öffentl.;5;97;53;44;AHS;101016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Kurzwiese;7000;Eisenstadt;0
VS;103201;Volksschule;1829127.98,6093343.2;Hauptstraße 12;2485;Wimpassing an der Leitha;öffentl.;5;97;53;44;VS;103201;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Hauptstraße 12;2485;Wimpassing an der Leitha;0
VS;103211;Volksschule;1836142.76,6072594.82;Kirchenplatz 2;7041;Wulkaprodersdorf;öffentl.;7;93;55;38;NMSH;103032;Mittelschule;Neue Mittelschule an Hauptschulen;Haydnplatz 2;7011;Siegendorf;7
VS;103211;Volksschule;1836142.76,6072594.82;Kirchenplatz 2;7041;Wulkaprodersdorf;öffentl.;7;93;55;38;NMSH;101022;Private römisch-katholische Mittelschule des Vereins der Schulen der Schwestern vom Göttlichen Erlöser;Neue Mittelschule an Hauptschulen;Oberberg, Kalvarienbergplatz 8;7000;Eisenstadt;0
VS;103211;Volksschule;1836142.76,6072594.82;Kirchenplatz 2;7041;Wulkaprodersdorf;öffentl.;7;93;55;38;AHS;101016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Kurzwiese;7000;Eisenstadt;0
VS;103211;Volksschule;1836142.76,6072594.82;Kirchenplatz 2;7041;Wulkaprodersdorf;öffentl.;7;93;55;38;NMSH;101012;Mittelschule;Neue Mittelschule an Hauptschulen;Rosental;7001;Eisenstadt;0
VS;103211;Volksschule;1836142.76,6072594.82;Kirchenplatz 2;7041;Wulkaprodersdorf;öffentl.;7;93;55;38;AHS;101036;Gymnasium der Diözese Eisenstadt;AHS-Unterstufe;Wolfgarten;7001;Eisenstadt;0
VS;104011;Volksschule;1800693.9,5965602.19;Herrengasse 19;7551;Bocksdorf;öffentl.;2;37;16;21;NMSH;104032;Mittelschule;Neue Mittelschule an Hauptschulen;Sparkassenplatz 4;7551;Stegersbach;9
VS;104011;Volksschule;1800693.9,5965602.19;Herrengasse 19;7551;Bocksdorf;öffentl.;2;37;16;21;NMSH;109042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 15;7411;Markt Allhau;0
VS;104021;Volksschule Burgauberg-Neudauberg;1794912.69,5967443.41;Höhenstraße 4;8291;Burgauberg;öffentl.;4;62;30;32;NMSH;104032;Mittelschule;Neue Mittelschule an Hauptschulen;Sparkassenplatz 4;7551;Stegersbach;10
VS;104021;Volksschule Burgauberg-Neudauberg;1794912.69,5967443.41;Höhenstraße 4;8291;Burgauberg;öffentl.;4;62;30;32;VS;104021;Volksschule Burgauberg-Neudauberg;Wiederholung der Schulstufe im gleichen Schultyp;Höhenstraße 4;8291;Burgauberg;0
VS;104021;Volksschule Burgauberg-Neudauberg;1794912.69,5967443.41;Höhenstraße 4;8291;Burgauberg;öffentl.;4;62;30;32;NMSH;622152;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 2;8292;Neudau;0
VS;104021;Volksschule Burgauberg-Neudauberg;1794912.69,5967443.41;Höhenstraße 4;8291;Burgauberg;öffentl.;4;62;30;32;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;104021;Volksschule Burgauberg-Neudauberg;1794912.69,5967443.41;Höhenstraße 4;8291;Burgauberg;öffentl.;4;62;30;32;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;104021;Volksschule Burgauberg-Neudauberg;1794912.69,5967443.41;Höhenstraße 4;8291;Burgauberg;öffentl.;4;62;30;32;NMSH;622162;Sportmittelschule (Rieger);Neue Mittelschule an Hauptschulen;Edelseegasse 18;8230;Hartberg;0
VS;104021;Volksschule Burgauberg-Neudauberg;1794912.69,5967443.41;Höhenstraße 4;8291;Burgauberg;öffentl.;4;62;30;32;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104031;Volksschule;1813051.88,5959987.08;Deutsch-Tschantschendorf 1;7544;Tobaj;öffentl.;3;50;31;19;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;12
VS;104031;Volksschule;1813051.88,5959987.08;Deutsch-Tschantschendorf 1;7544;Tobaj;öffentl.;3;50;31;19;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104031;Volksschule;1813051.88,5959987.08;Deutsch-Tschantschendorf 1;7544;Tobaj;öffentl.;3;50;31;19;VS;104031;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Deutsch-Tschantschendorf 1;7544;Tobaj;0
VS;104041;Volksschule;1832631.1,5959761.42;Marktstraße 29;7521;Eberau;öffentl.;4;55;27;28;NMSH;104052;Private Mittelschule des Vereins Katholische Privatschule zum heiligen Josef in Eberau - Josefinum Eberau;Neue Mittelschule an Hauptschulen;Marktstraße 29;7521;Eberau;12
VS;104041;Volksschule;1832631.1,5959761.42;Marktstraße 29;7521;Eberau;öffentl.;4;55;27;28;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;0
VS;104041;Volksschule;1832631.1,5959761.42;Marktstraße 29;7521;Eberau;öffentl.;4;55;27;28;SS;109013;Allgemeine Sonderschule (Lernwerkstättenschule Oberwart);Sonderschulen;Schulgasse 29;7400;Oberwart;0
VS;104051;Volksschule;1809516.98,5953111.23;Schulstraße 3;7542;Gerersdorf bei Güssing;öffentl.;2;32;18;14;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;0
VS;104051;Volksschule;1809516.98,5953111.23;Schulstraße 3;7542;Gerersdorf bei Güssing;öffentl.;2;32;18;14;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104051;Volksschule;1809516.98,5953111.23;Schulstraße 3;7542;Gerersdorf bei Güssing;öffentl.;2;32;18;14;AHS;109036;Zweisprachiges Bundesgymnasium;AHS-Unterstufe;Badgasse 7;7400;Oberwart;0
VS;104071;Volksschule;1817158,5950889.56;Batthyanystraße 23;7540;Güssing;öffentl.;7;110;57;53;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;23
VS;104071;Volksschule;1817158,5950889.56;Batthyanystraße 23;7540;Güssing;öffentl.;7;110;57;53;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104071;Volksschule;1817158,5950889.56;Batthyanystraße 23;7540;Güssing;öffentl.;7;110;57;53;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;104081;Volksschule;1813233.06,5967994.59;Schulweg 1/2;7536;Güttenbach;öffentl.;2;23;12;11;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104081;Volksschule;1813233.06,5967994.59;Schulweg 1/2;7536;Güttenbach;öffentl.;2;23;12;11;AHS;109036;Zweisprachiges Bundesgymnasium;AHS-Unterstufe;Badgasse 7;7400;Oberwart;0
VS;104091;Volksschule;1793845.22,5973883.79;Hackerberg 77;8292;Neudau;öffentl.;1;8;4;4;NMSH;104032;Mittelschule;Neue Mittelschule an Hauptschulen;Sparkassenplatz 4;7551;Stegersbach;0
VS;104091;Volksschule;1793845.22,5973883.79;Hackerberg 77;8292;Neudau;öffentl.;1;8;4;4;NMSH;109042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 15;7411;Markt Allhau;0
VS;104091;Volksschule;1793845.22,5973883.79;Hackerberg 77;8292;Neudau;öffentl.;1;8;4;4;NMSH;622152;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 2;8292;Neudau;0
VS;104111;Volksschule;1827609.77,5946967.31;Heiligenbrunn 3;7522;Strem;öffentl.;1;22;8;14;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;0
VS;104121;Volksschule;1816339.44,5944183.62;Inzenhof 8;7540;Güssing;öffentl.;1;18;10;8;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;0
VS;104141;Volksschule;1804046.65,5953390.52;Schulstraße 3;7543;Kukmirn;öffentl.;3;51;25;26;NMSH;104032;Mittelschule;Neue Mittelschule an Hauptschulen;Sparkassenplatz 4;7551;Stegersbach;7
VS;104141;Volksschule;1804046.65,5953390.52;Schulstraße 3;7543;Kukmirn;öffentl.;3;51;25;26;NMSH;105032;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 1;7571;Rudersdorf;0
VS;104141;Volksschule;1804046.65,5953390.52;Schulstraße 3;7543;Kukmirn;öffentl.;3;51;25;26;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;104151;Volksschule;1799991.33,5951847.8;Hauptstraße 4;7543;Limbach;öffentl.;1;17;7;10;NMSH;105032;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 1;7571;Rudersdorf;0
VS;104151;Volksschule;1799991.33,5951847.8;Hauptstraße 4;7543;Limbach;öffentl.;1;17;7;10;NMSH;105012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 2;8380;Jennersdorf;0
VS;104151;Volksschule;1799991.33,5951847.8;Hauptstraße 4;7543;Limbach;öffentl.;1;17;7;10;AHS;622026;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Edelseegasse 13;8230;Hartberg;0
VS;104171;Volksschule;1809974.87,5969767.19;Hauptplatz 3;7537;Neuberg im Burgenland;öffentl.;2;28;16;12;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104231;Volksschule;1803770,5972924.06;Olbendorf 4;7534;Olbendorf;öffentl.;3;58;30;28;NMSH;104032;Mittelschule;Neue Mittelschule an Hauptschulen;Sparkassenplatz 4;7551;Stegersbach;8
VS;104231;Volksschule;1803770,5972924.06;Olbendorf 4;7534;Olbendorf;öffentl.;3;58;30;28;NMSH;109062;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 29;7400;Oberwart;0
VS;104231;Volksschule;1803770,5972924.06;Olbendorf 4;7534;Olbendorf;öffentl.;3;58;30;28;AHS;109016;Evangelisches Realgymnasium und Oberstufenrealgymnasium des evangelischen Schulwerks Oberschützen;AHS-Unterstufe;G. A. Wimmer-Platz 2;7432;Oberschützen;0
VS;104241;Volksschule;1798552.43,5971278.62;Kirchengasse 44;7533;Ollersdorf im Burgenland;öffentl.;1;25;13;12;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104241;Volksschule;1798552.43,5971278.62;Kirchengasse 44;7533;Ollersdorf im Burgenland;öffentl.;1;25;13;12;NMSH;104032;Mittelschule;Neue Mittelschule an Hauptschulen;Sparkassenplatz 4;7551;Stegersbach;0
VS;104241;Volksschule;1798552.43,5971278.62;Kirchengasse 44;7533;Ollersdorf im Burgenland;öffentl.;1;25;13;12;AHS;109036;Zweisprachiges Bundesgymnasium;AHS-Unterstufe;Badgasse 7;7400;Oberwart;0
VS;104241;Volksschule;1798552.43,5971278.62;Kirchengasse 44;7533;Ollersdorf im Burgenland;öffentl.;1;25;13;12;NMSH;109052;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulweg 6;7432;Oberschützen;0
VS;104241;Volksschule;1798552.43,5971278.62;Kirchengasse 44;7533;Ollersdorf im Burgenland;öffentl.;1;25;13;12;AHS;109026;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Hauptplatz 7;7432;Oberschützen;0
VS;104271;Volksschule;1811553.62,5962783.48;Schulstraße 250;7535;Sankt Michael im Burgenland;öffentl.;3;47;31;16;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;9
VS;104271;Volksschule;1811553.62,5962783.48;Schulstraße 250;7535;Sankt Michael im Burgenland;öffentl.;3;47;31;16;VS;104271;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104281;Volksschule;1798850.19,5968598.7;Kirchengasse 23;7551;Stegersbach;öffentl.;7;96;56;40;NMSH;104032;Mittelschule;Neue Mittelschule an Hauptschulen;Sparkassenplatz 4;7551;Stegersbach;12
VS;104281;Volksschule;1798850.19,5968598.7;Kirchengasse 23;7551;Stegersbach;öffentl.;7;96;56;40;AHS;109026;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Hauptplatz 7;7432;Oberschützen;0
VS;104281;Volksschule;1798850.19,5968598.7;Kirchengasse 23;7551;Stegersbach;öffentl.;7;96;56;40;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104281;Volksschule;1798850.19,5968598.7;Kirchengasse 23;7551;Stegersbach;öffentl.;7;96;56;40;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;104291;Volksschule;1796191.29,5975448.94;Hauptplatz 4;7552;Stinatz;öffentl.;4;48;23;25;NMSH;109042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 15;7411;Markt Allhau;0
VS;104291;Volksschule;1796191.29,5975448.94;Hauptplatz 4;7552;Stinatz;öffentl.;4;48;23;25;AHS;109026;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Hauptplatz 7;7432;Oberschützen;0
VS;104291;Volksschule;1796191.29,5975448.94;Hauptplatz 4;7552;Stinatz;öffentl.;4;48;23;25;VS;104291;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Hauptplatz 4;7552;Stinatz;0
VS;104291;Volksschule;1796191.29,5975448.94;Hauptplatz 4;7552;Stinatz;öffentl.;4;48;23;25;NMSH;104042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 250;7535;Sankt Michael im Burgenland;0
VS;104291;Volksschule;1796191.29,5975448.94;Hauptplatz 4;7552;Stinatz;öffentl.;4;48;23;25;VS;909021;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Gilgegasse 12;1090;Wien;0
VS;104291;Volksschule;1796191.29,5975448.94;Hauptplatz 4;7552;Stinatz;öffentl.;4;48;23;25;NMSH;109062;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 29;7400;Oberwart;0
VS;104291;Volksschule;1796191.29,5975448.94;Hauptplatz 4;7552;Stinatz;öffentl.;4;48;23;25;AHS;109036;Zweisprachiges Bundesgymnasium;AHS-Unterstufe;Badgasse 7;7400;Oberwart;0
VS;104291;Volksschule;1796191.29,5975448.94;Hauptplatz 4;7552;Stinatz;öffentl.;4;48;23;25;NMSH;104032;Mittelschule;Neue Mittelschule an Hauptschulen;Sparkassenplatz 4;7551;Stegersbach;0
VS;104301;Volksschule;1827069.61,5949031.73;Hauptstraße 1;7522;Strem;öffentl.;2;27;11;16;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;0
VS;104301;Volksschule;1827069.61,5949031.73;Hauptstraße 1;7522;Strem;öffentl.;2;27;11;16;NMSH;104052;Private Mittelschule des Vereins Katholische Privatschule zum heiligen Josef in Eberau - Josefinum Eberau;Neue Mittelschule an Hauptschulen;Marktstraße 29;7521;Eberau;0
VS;104341;Volksschule;1791958.3,5978354.75;Schulgasse 14;7550;Wörterberg;öffentl.;2;33;15;18;NMSH;109042;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 15;7411;Markt Allhau;0
VS;104341;Volksschule;1791958.3,5978354.75;Schulgasse 14;7550;Wörterberg;öffentl.;2;33;15;18;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;0
VS;105011;Volksschule;1793243.92,5955641.88;Untere Marktstraße 35;7572;Deutsch Kaltenbrunn;öffentl.;3;52;23;29;NMSH;105032;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 1;7571;Rudersdorf;10
VS;105011;Volksschule;1793243.92,5955641.88;Untere Marktstraße 35;7572;Deutsch Kaltenbrunn;öffentl.;3;52;23;29;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;105011;Volksschule;1793243.92,5955641.88;Untere Marktstraße 35;7572;Deutsch Kaltenbrunn;öffentl.;3;52;23;29;NMSH;105032;Mittelschule;Sonderschulen;Schulgasse 1;7571;Rudersdorf;0
VS;105041;Volksschule;1794303.66,5934408.62;Grieselstein Dorf 33;8380;Jennersdorf;öffentl.;1;15;8;7;NMSH;105022;Mittelschule;Neue Mittelschule an Hauptschulen;Hauptstraße 2;8385;Neuhaus am Klausenbach;0
VS;105041;Volksschule;1794303.66,5934408.62;Grieselstein Dorf 33;8380;Jennersdorf;öffentl.;1;15;8;7;NMSH;105012;Mittelschule;Sonderschulen;Schulstraße 2;8380;Jennersdorf;0
VS;105051;Volksschule;1809225.21,5940379.61;Schulstraße 1;7561;Heiligenkreuz im Lafnitztal;öffentl.;2;39;21;18;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;0
VS;105051;Volksschule;1809225.21,5940379.61;Schulstraße 1;7561;Heiligenkreuz im Lafnitztal;öffentl.;2;39;21;18;NMSH;105012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 2;8380;Jennersdorf;0
VS;105051;Volksschule;1809225.21,5940379.61;Schulstraße 1;7561;Heiligenkreuz im Lafnitztal;öffentl.;2;39;21;18;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;105071;Volksschule;1797120.89,5931798.29;Wollingergasse 1;8380;Jennersdorf;öffentl.;5;101;52;49;NMSH;105012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 2;8380;Jennersdorf;18
VS;105071;Volksschule;1797120.89,5931798.29;Wollingergasse 1;8380;Jennersdorf;öffentl.;5;101;52;49;NMSH;105012;Mittelschule;Sonderschulen;Schulstraße 2;8380;Jennersdorf;0
VS;105091;Volksschule;1800160.15,5942953.22;Kirchenplatz 5;7563;Königsdorf;öffentl.;1;15;9;6;NMSH;105032;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 1;7571;Rudersdorf;0
VS;105091;Volksschule;1800160.15,5942953.22;Kirchenplatz 5;7563;Königsdorf;öffentl.;1;15;9;6;NMSH;104022;Sportmittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 9;7540;Güssing;0
VS;105091;Volksschule;1800160.15,5942953.22;Kirchenplatz 5;7563;Königsdorf;öffentl.;1;15;9;6;AHS;622016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Realschulstraße 6;8280;Fürstenfeld;0
VS;105111;Volksschule;1801927.62,5935234.77;Maria-Bild Nr. 2;8382;Maria-Bild;öffentl.;1;18;8;10;NMSH;105012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 2;8380;Jennersdorf;0
VS;105121;Volksschule;1788990.52,5922972.05;Minihof-Liebau 21;8384;Minihof-Liebau;öffentl.;2;33;16;17;NMSH;105022;Mittelschule;Neue Mittelschule an Hauptschulen;Hauptstraße 2;8385;Neuhaus am Klausenbach;7
VS;105121;Volksschule;1788990.52,5922972.05;Minihof-Liebau 21;8384;Minihof-Liebau;öffentl.;2;33;16;17;NMSH;105012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 2;8380;Jennersdorf;0
VS;105131;Volksschule;1806550.82,5933681;Mogersdorf 200;8382;Mogersdorf;öffentl.;2;43;24;19;NMSH;105012;Mittelschule;Neue Mittelschule an Hauptschulen;Schulstraße 2;8380;Jennersdorf;9
VS;105141;Volksschule;1785246.54,5923605.13;Obere Dorfstraße 2/1;8385;Mühlgraben;öffentl.;1;6;1;5;NMSH;105022;Mittelschule;Neue Mittelschule an Hauptschulen;Hauptstraße 2;8385;Neuhaus am Klausenbach;0
VS;105141;Volksschule;1785246.54,5923605.13;Obere Dorfstraße 2/1;8385;Mühlgraben;öffentl.;1;6;1;5;NMSH;623022;Mittelschule;Neue Mittelschule an Hauptschulen;Hans Kampel Platz 3;8350;Fehring;0
VS;105151;Volksschule;1784741.8,5920928.22;Hauptstraße 3;8385;Neuhaus am Klausenbach;öffentl.;2;33;19;14;NMSH;105022;Mittelschule;Neue Mittelschule an Hauptschulen;Hauptstraße 2;8385;Neuhaus am Klausenbach;10
VS;105191;Volksschule;1795032.94,5950257.45;Schulgasse 3;7571;Rudersdorf;öffentl.;4;79;47;32;NMSH;105032;Mittelschule;Neue Mittelschule an Hauptschulen;Schulgasse 1;7571;Rudersdorf;11
